pathwayName,sourceId,type,metabolite
Signal Transduction,R-HSA-162582,reactome,IL17RD
Signal Transduction,R-HSA-162582,reactome,F2R
Signal Transduction,R-HSA-162582,reactome,GRPR
Signal Transduction,R-HSA-162582,reactome,DUSP5
Signal Transduction,R-HSA-162582,reactome,DLG4
Signal Transduction,R-HSA-162582,reactome,IGF1R
Signal Transduction,R-HSA-162582,reactome,DGKA
Signal Transduction,R-HSA-162582,reactome,TUBA4A
Triglyceride metabolism,R-HSA-8979227,reactome,LIPE
Generation of second messenger molecules,R-HSA-202433,reactome,PAK3
IRS-related events triggered by IGF1R,R-HSA-2428928,reactome,DUSP5
IRS-related events triggered by IGF1R,R-HSA-2428928,reactome,IGF1R
IRS-related events triggered by IGF1R,R-HSA-2428928,reactome,NRG1
IRS-related events triggered by IGF1R,R-HSA-2428928,reactome,DLG4
IRS-related events triggered by IGF1R,R-HSA-2428928,reactome,EGF
IRS-related events triggered by IGF1R,R-HSA-2428928,reactome,DUSP16
IRS-related events triggered by IGF1R,R-HSA-2428928,reactome,IL17RD
Collagen degradation,R-HSA-1442490,reactome,COL4A6
Vasopressin-like receptors,R-HSA-388479,reactome,OXTR
The role of GTSE1 in G2/M progression after G2 checkpoint,R-HSA-8852276,reactome,TUBA4A
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",R-HSA-168643,reactome,IRAK2
G beta:gamma signalling through PLC beta,R-HSA-418217,reactome,GNG7
G beta:gamma signalling through PLC beta,R-HSA-418217,reactome,GNB5
"Transport of vitamins, nucleosides, and related molecules",R-HSA-425397,reactome,SLCO2A1
Protein ubiquitination,R-HSA-8852135,reactome,UBE2Z
HSP90 chaperone cycle for steroid hormone receptors (SHR),R-HSA-3371497,reactome,TUBA4A
MAP2K and MAPK activation,R-HSA-5674135,reactome,IL17RD
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),R-HSA-381426,reactome,TNC
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),R-HSA-381426,reactome,PNPLA2
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),R-HSA-381426,reactome,IGFBP4
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),R-HSA-381426,reactome,STC2
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),R-HSA-381426,reactome,C4A
Glucagon signaling in metabolic regulation,R-HSA-163359,reactome,GNG7
Collagen biosynthesis and modifying enzymes,R-HSA-1650814,reactome,LEPREL1
Collagen biosynthesis and modifying enzymes,R-HSA-1650814,reactome,COL4A6
Interleukin-2 family signaling,R-HSA-451927,reactome,DLG4
Interleukin-2 family signaling,R-HSA-451927,reactome,NRG1
Interleukin-2 family signaling,R-HSA-451927,reactome,DUSP16
Interleukin-2 family signaling,R-HSA-451927,reactome,DUSP5
Interleukin-2 family signaling,R-HSA-451927,reactome,IL17RD
Interleukin-2 family signaling,R-HSA-451927,reactome,EGF
Cyclin E associated events during G1/S transition ,R-HSA-69202,reactome,CDK4
Intraflagellar transport,R-HSA-5620924,reactome,TUBA4A
Trafficking of AMPA receptors,R-HSA-399719,reactome,GRIA4
Trafficking of AMPA receptors,R-HSA-399719,reactome,DLG4
G alpha (q) signalling events,R-HSA-416476,reactome,F2R
G alpha (q) signalling events,R-HSA-416476,reactome,GNB5
G alpha (q) signalling events,R-HSA-416476,reactome,GNG7
G alpha (q) signalling events,R-HSA-416476,reactome,GRPR
G alpha (q) signalling events,R-HSA-416476,reactome,OXTR
G alpha (q) signalling events,R-HSA-416476,reactome,PROK1
G alpha (q) signalling events,R-HSA-416476,reactome,PLCB4
G alpha (q) signalling events,R-HSA-416476,reactome,DGKA
SLC-mediated transmembrane transport,R-HSA-425407,reactome,SLC7A1
SLC-mediated transmembrane transport,R-HSA-425407,reactome,SLC44A1
SLC-mediated transmembrane transport,R-HSA-425407,reactome,SLC2A12
SLC-mediated transmembrane transport,R-HSA-425407,reactome,SLC9A1
SLC-mediated transmembrane transport,R-HSA-425407,reactome,SLC14A2
SLC-mediated transmembrane transport,R-HSA-425407,reactome,SLC22A4
SLC-mediated transmembrane transport,R-HSA-425407,reactome,SLC17A7
SLC-mediated transmembrane transport,R-HSA-425407,reactome,SLCO2A1
Antiviral mechanism by IFN-stimulated genes,R-HSA-1169410,reactome,EIF4A3
Mitotic Prometaphase,R-HSA-68877,reactome,TUBA4A
Platelet degranulation ,R-HSA-114608,reactome,EGF
Platelet degranulation ,R-HSA-114608,reactome,TUBA4A
Platelet degranulation ,R-HSA-114608,reactome,TGFB2
Platelet degranulation ,R-HSA-114608,reactome,ACTN1
Unfolded Protein Response (UPR),R-HSA-381119,reactome,ASNS
"Interleukin-3, 5 and GM-CSF signaling",R-HSA-512988,reactome,DLG4
"Interleukin-3, 5 and GM-CSF signaling",R-HSA-512988,reactome,NRG1
"Interleukin-3, 5 and GM-CSF signaling",R-HSA-512988,reactome,DUSP5
"Interleukin-3, 5 and GM-CSF signaling",R-HSA-512988,reactome,DUSP16
"Interleukin-3, 5 and GM-CSF signaling",R-HSA-512988,reactome,IL17RD
"Interleukin-3, 5 and GM-CSF signaling",R-HSA-512988,reactome,EGF
Mitotic G1-G1/S phases,R-HSA-453279,reactome,CDK4
Membrane Trafficking,R-HSA-199991,reactome,TUBA4A
Membrane Trafficking,R-HSA-199991,reactome,YWHAQ
Membrane Trafficking,R-HSA-199991,reactome,EGF
"Inactivation, recovery and regulation of the phototransduction cascade",R-HSA-2514859,reactome,RCVRN
Choline catabolism,R-HSA-6798163,reactome,DMGDH
Choline catabolism,R-HSA-6798163,reactome,SLC44A1
MET promotes cell motility,R-HSA-8875878,reactome,LAMA1
MET promotes cell motility,R-HSA-8875878,reactome,ITGA3
mRNA Splicing,R-HSA-72172,reactome,SF3B3
mRNA Splicing,R-HSA-72172,reactome,EIF4A3
Peptide ligand-binding receptors,R-HSA-375276,reactome,OXTR
Peptide ligand-binding receptors,R-HSA-375276,reactome,GRPR
Peptide ligand-binding receptors,R-HSA-375276,reactome,PROK1
Peptide ligand-binding receptors,R-HSA-375276,reactome,F2R
Recycling pathway of L1,R-HSA-437239,reactome,TUBA4A
The phototransduction cascade,R-HSA-2514856,reactome,RCVRN
Signaling by Wnt,R-HSA-195721,reactome,LRP6
Signaling by Wnt,R-HSA-195721,reactome,GNG7
Signaling by Wnt,R-HSA-195721,reactome,GNB5
Signaling by Wnt,R-HSA-195721,reactome,SMURF2
Signaling by Wnt,R-HSA-195721,reactome,ROR2
Sema3A PAK dependent Axon repulsion,R-HSA-399954,reactome,PAK3
Constitutive Signaling by EGFRvIII,R-HSA-5637810,reactome,EGF
TP53 Regulates Transcription of Caspase Activators and Caspases,R-HSA-6803207,reactome,TP63
"Glutamate binding, activation of AMPA receptors and synaptic plasticity",R-HSA-399721,reactome,GRIA4
"Glutamate binding, activation of AMPA receptors and synaptic plasticity",R-HSA-399721,reactome,DLG4
Cell Cycle,R-HSA-1640170,reactome,YWHAQ
Cell Cycle,R-HSA-1640170,reactome,CDK4
Cell Cycle,R-HSA-1640170,reactome,TUBA4A
Cell Cycle,R-HSA-1640170,reactome,CDC14A
NRAGE signals death through JNK,R-HSA-193648,reactome,NGFR
Triglyceride catabolism,R-HSA-163560,reactome,LIPE
Separation of Sister Chromatids,R-HSA-2467813,reactome,TUBA4A
Binding and Uptake of Ligands by Scavenger Receptors,R-HSA-2173782,reactome,STAB2
Cellular responses to external stimuli,R-HSA-8953897,reactome,TUBA4A
Cellular responses to external stimuli,R-HSA-8953897,reactome,CDK4
Mitotic Anaphase,R-HSA-68882,reactome,TUBA4A
Neurotransmitter receptors and postsynaptic signal transmission,R-HSA-112314,reactome,GNB5
Neurotransmitter receptors and postsynaptic signal transmission,R-HSA-112314,reactome,GRIA4
Neurotransmitter receptors and postsynaptic signal transmission,R-HSA-112314,reactome,GNG7
Neurotransmitter receptors and postsynaptic signal transmission,R-HSA-112314,reactome,DLG4
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,R-HSA-75035,reactome,YWHAQ
Phase 0 - rapid depolarisation,R-HSA-5576892,reactome,CACNA1C
Phase 0 - rapid depolarisation,R-HSA-5576892,reactome,SCN3A
Phase 0 - rapid depolarisation,R-HSA-5576892,reactome,CACNB2
Phase 0 - rapid depolarisation,R-HSA-5576892,reactome,SCN7A
Phase 0 - rapid depolarisation,R-HSA-5576892,reactome,CACNB1
Phase 0 - rapid depolarisation,R-HSA-5576892,reactome,CACNA2D1
Negative regulation of MAPK pathway,R-HSA-5675221,reactome,DUSP16
Negative regulation of MAPK pathway,R-HSA-5675221,reactome,DUSP5
HATs acetylate histones,R-HSA-3214847,reactome,USP22
MET activates PTK2 signaling,R-HSA-8874081,reactome,LAMA1
MET activates PTK2 signaling,R-HSA-8874081,reactome,ITGA3
G protein gated Potassium channels,R-HSA-1296059,reactome,GNG7
Inhibition of Signaling by Overexpressed EGFR,R-HSA-5638303,reactome,EGF
ARMS-mediated activation,R-HSA-170984,reactome,IL17RD
ARMS-mediated activation,R-HSA-170984,reactome,EGF
ARMS-mediated activation,R-HSA-170984,reactome,NRG1
ARMS-mediated activation,R-HSA-170984,reactome,DLG4
ARMS-mediated activation,R-HSA-170984,reactome,DUSP5
ARMS-mediated activation,R-HSA-170984,reactome,DUSP16
Organic cation/anion/zwitterion transport,R-HSA-549132,reactome,SLC22A4
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,IL17RD
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,TNFRSF11B
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,IRAK2
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,PIP5K1A
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,LIF
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,DUSP16
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,IER3
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,DUSP5
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,LIFR
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,IL4R
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,NRG1
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,EIF4A3
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,EGF
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,DLG4
Cytokine Signaling in Immune system,R-HSA-1280215,reactome,PIAS1
G alpha (z) signalling events,R-HSA-418597,reactome,GNG7
G alpha (z) signalling events,R-HSA-418597,reactome,ADRA2A
G alpha (z) signalling events,R-HSA-418597,reactome,GNB5
Intrinsic Pathway for Apoptosis,R-HSA-109606,reactome,TP63
Intrinsic Pathway for Apoptosis,R-HSA-109606,reactome,YWHAQ
SHC1 events in ERBB2 signaling,R-HSA-1250196,reactome,NRG1
SHC1 events in ERBB2 signaling,R-HSA-1250196,reactome,EGF
Major pathway of rRNA processing in the nucleolus and cytosol,R-HSA-6791226,reactome,FBL
ADP signalling through P2Y purinoceptor 12,R-HSA-392170,reactome,GNG7
ADP signalling through P2Y purinoceptor 12,R-HSA-392170,reactome,GNB5
IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation,R-HSA-975163,reactome,IRAK2
RIPK1-mediated regulated necrosis,R-HSA-5213460,reactome,TNFRSF10B
Crosslinking of collagen fibrils,R-HSA-2243919,reactome,COL4A6
Programmed Cell Death,R-HSA-5357801,reactome,TNFRSF10B
Programmed Cell Death,R-HSA-5357801,reactome,TP63
Programmed Cell Death,R-HSA-5357801,reactome,YWHAQ
Ras activation uopn Ca2+ infux through NMDA receptor,R-HSA-442982,reactome,DLG4
RHO GTPases activate PKNs,R-HSA-5625740,reactome,YWHAQ
G alpha (s) signalling events,R-HSA-418555,reactome,GNB5
G alpha (s) signalling events,R-HSA-418555,reactome,VIPR2
G alpha (s) signalling events,R-HSA-418555,reactome,GNG7
Degradation of GABA,R-HSA-916853,reactome,ABAT
S Phase,R-HSA-69242,reactome,CDK4
Processing of Capped Intron-Containing Pre-mRNA,R-HSA-72203,reactome,SF3B3
Processing of Capped Intron-Containing Pre-mRNA,R-HSA-72203,reactome,EIF4A3
Processing of Capped Intron-Containing Pre-mRNA,R-HSA-72203,reactome,NXF1
IRS-mediated signalling,R-HSA-112399,reactome,DUSP16
IRS-mediated signalling,R-HSA-112399,reactome,DLG4
IRS-mediated signalling,R-HSA-112399,reactome,IL17RD
IRS-mediated signalling,R-HSA-112399,reactome,NRG1
IRS-mediated signalling,R-HSA-112399,reactome,DUSP5
IRS-mediated signalling,R-HSA-112399,reactome,EGF
Digestion,R-HSA-8935690,reactome,AMY2A
Digestion,R-HSA-8935690,reactome,AMY1A
Digestion,R-HSA-8935690,reactome,TREH
Transport of Mature mRNA derived from an Intron-Containing Transcript,R-HSA-159236,reactome,NXF1
Transport of Mature mRNA derived from an Intron-Containing Transcript,R-HSA-159236,reactome,EIF4A3
Signaling by EGFR in Cancer,R-HSA-1643713,reactome,EGF
Interconversion of nucleotide di- and triphosphates,R-HSA-499943,reactome,AK5
Digestion of dietary carbohydrate,R-HSA-189085,reactome,AMY1A
Digestion of dietary carbohydrate,R-HSA-189085,reactome,TREH
Digestion of dietary carbohydrate,R-HSA-189085,reactome,AMY2A
PI3K events in ERBB4 signaling,R-HSA-1250342,reactome,NRG1
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",R-HSA-446193,reactome,ALG13
Activation of BAD and translocation to mitochondria ,R-HSA-111447,reactome,YWHAQ
Regulation of necroptotic cell death,R-HSA-5675482,reactome,TNFRSF10B
Diseases of signal transduction,R-HSA-5663202,reactome,LRP6
Diseases of signal transduction,R-HSA-5663202,reactome,NRG1
Diseases of signal transduction,R-HSA-5663202,reactome,EGF
"Adrenaline,noradrenaline inhibits insulin secretion",R-HSA-400042,reactome,GNB5
"Adrenaline,noradrenaline inhibits insulin secretion",R-HSA-400042,reactome,CACNA1C
"Adrenaline,noradrenaline inhibits insulin secretion",R-HSA-400042,reactome,ADRA2A
"Adrenaline,noradrenaline inhibits insulin secretion",R-HSA-400042,reactome,GNG7
"Adrenaline,noradrenaline inhibits insulin secretion",R-HSA-400042,reactome,CACNB2
Glucose metabolism,R-HSA-70326,reactome,PFKP
PCP/CE pathway,R-HSA-4086400,reactome,ROR2
PCP/CE pathway,R-HSA-4086400,reactome,SMURF2
Interleukin-10 signaling,R-HSA-6783783,reactome,LIF
mRNA 3'-end processing,R-HSA-72187,reactome,EIF4A3
Cleavage of Growing Transcript in the Termination Region ,R-HSA-109688,reactome,EIF4A3
Regulation of TP53 Activity through Association with Co-factors,R-HSA-6804759,reactome,TP63
SOS-mediated signalling,R-HSA-112412,reactome,DLG4
SOS-mediated signalling,R-HSA-112412,reactome,DUSP16
SOS-mediated signalling,R-HSA-112412,reactome,EGF
SOS-mediated signalling,R-HSA-112412,reactome,NRG1
SOS-mediated signalling,R-HSA-112412,reactome,IL17RD
SOS-mediated signalling,R-HSA-112412,reactome,DUSP5
Activation of GABAB receptors,R-HSA-991365,reactome,GNG7
NCAM1 interactions,R-HSA-419037,reactome,CACNA1G
NCAM1 interactions,R-HSA-419037,reactome,CACNA1C
NCAM1 interactions,R-HSA-419037,reactome,CACNB1
NCAM1 interactions,R-HSA-419037,reactome,CACNB2
Interleukin-4 and 13 signaling,R-HSA-6785807,reactome,IL4R
Interleukin-4 and 13 signaling,R-HSA-6785807,reactome,LIF
Smooth Muscle Contraction,R-HSA-445355,reactome,TPM4
Smooth Muscle Contraction,R-HSA-445355,reactome,MYLK
Smooth Muscle Contraction,R-HSA-445355,reactome,ACTA2
HS-GAG degradation,R-HSA-2024096,reactome,HPSE2
Axonal growth stimulation,R-HSA-209563,reactome,NGFR
G1 Phase,R-HSA-69236,reactome,CDK4
Molecules associated with elastic fibres,R-HSA-2129379,reactome,TGFB2
Nitric oxide stimulates guanylate cyclase,R-HSA-392154,reactome,KCNMA1
Nitric oxide stimulates guanylate cyclase,R-HSA-392154,reactome,KCNMB1
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,R-HSA-983695,reactome,TRPC1
Insulin receptor signalling cascade,R-HSA-74751,reactome,IL17RD
Insulin receptor signalling cascade,R-HSA-74751,reactome,DUSP5
Insulin receptor signalling cascade,R-HSA-74751,reactome,NRG1
Insulin receptor signalling cascade,R-HSA-74751,reactome,DUSP16
Insulin receptor signalling cascade,R-HSA-74751,reactome,EGF
Insulin receptor signalling cascade,R-HSA-74751,reactome,DLG4
Ion transport by P-type ATPases,R-HSA-936837,reactome,ATP1A2
Ion transport by P-type ATPases,R-HSA-936837,reactome,ATP10D
Ion transport by P-type ATPases,R-HSA-936837,reactome,ATP9B
Ion transport by P-type ATPases,R-HSA-936837,reactome,ATP8B2
Toll Like Receptor 5 (TLR5) Cascade,R-HSA-168176,reactome,IRAK2
Caspase activation via extrinsic apoptotic signalling pathway,R-HSA-5357769,reactome,TNFRSF10B
Cilium Assembly,R-HSA-5617833,reactome,TUBA4A
HS-GAG biosynthesis,R-HSA-2022928,reactome,HS6ST1
CASP8 activity is inhibited,R-HSA-5218900,reactome,TNFRSF10B
COPI-mediated anterograde transport,R-HSA-6807878,reactome,TUBA4A
SUMOylation,R-HSA-2990846,reactome,PIAS1
Regulated Necrosis,R-HSA-5218859,reactome,TNFRSF10B
p75 NTR receptor-mediated signalling,R-HSA-193704,reactome,NGFR
Amino acid synthesis and interconversion (transamination),R-HSA-70614,reactome,ASNS
Regulation of IFNG signaling,R-HSA-877312,reactome,PIAS1
GABA B receptor activation,R-HSA-977444,reactome,GNG7
TRP channels,R-HSA-3295583,reactome,TRPC1
TRP channels,R-HSA-3295583,reactome,TRPM3
Glycolysis,R-HSA-70171,reactome,PFKP
Stimuli-sensing channels,R-HSA-2672351,reactome,TRPM3
Stimuli-sensing channels,R-HSA-2672351,reactome,TRPC1
Stimuli-sensing channels,R-HSA-2672351,reactome,CASQ2
Reversible hydration of carbon dioxide,R-HSA-1475029,reactome,CA12
Hedgehog 'on' state,R-HSA-5632684,reactome,SMURF2
Hedgehog 'on' state,R-HSA-5632684,reactome,GLI3
Hedgehog 'on' state,R-HSA-5632684,reactome,GLI2
IGF1R signaling cascade,R-HSA-2428924,reactome,DUSP5
IGF1R signaling cascade,R-HSA-2428924,reactome,DLG4
IGF1R signaling cascade,R-HSA-2428924,reactome,EGF
IGF1R signaling cascade,R-HSA-2428924,reactome,DUSP16
IGF1R signaling cascade,R-HSA-2428924,reactome,IGF1R
IGF1R signaling cascade,R-HSA-2428924,reactome,IL17RD
IGF1R signaling cascade,R-HSA-2428924,reactome,NRG1
Centrosome maturation,R-HSA-380287,reactome,TUBA4A
Transport of connexons to the plasma membrane,R-HSA-190872,reactome,TUBA4A
Bile acid and bile salt metabolism,R-HSA-194068,reactome,ABCC3
Metabolism of RNA,R-HSA-8953854,reactome,SF3B3
Metabolism of RNA,R-HSA-8953854,reactome,TRMT11
Metabolism of RNA,R-HSA-8953854,reactome,EIF4A3
Metabolism of RNA,R-HSA-8953854,reactome,TRIT1
Metabolism of RNA,R-HSA-8953854,reactome,NXF1
Metabolism of RNA,R-HSA-8953854,reactome,FBL
RNA Polymerase I Transcription Initiation,R-HSA-73762,reactome,POLR1B
Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,R-HSA-190840,reactome,TUBA4A
Epigenetic regulation of gene expression,R-HSA-212165,reactome,POLR1B
RHO GTPases Activate Formins,R-HSA-5663220,reactome,TUBA4A
Type I hemidesmosome assembly,R-HSA-446107,reactome,KRT14
EGFR interacts with phospholipase C-gamma,R-HSA-212718,reactome,EGF
Adrenaline signalling through Alpha-2 adrenergic receptor,R-HSA-392023,reactome,ADRA2A
G alpha (i) signalling events,R-HSA-418594,reactome,GNB5
G alpha (i) signalling events,R-HSA-418594,reactome,ADRA2A
G alpha (i) signalling events,R-HSA-418594,reactome,GNG7
G alpha (i) signalling events,R-HSA-418594,reactome,PTGER3
Signaling by ERBB2,R-HSA-1227986,reactome,NRG1
Signaling by ERBB2,R-HSA-1227986,reactome,EGF
Presynaptic depolarization and calcium channel opening,R-HSA-112308,reactome,CACNB1
Presynaptic depolarization and calcium channel opening,R-HSA-112308,reactome,CACNB2
SUMOylation of chromatin organization proteins,R-HSA-4551638,reactome,PIAS1
Regulation of RUNX3 expression and activity,R-HSA-8941858,reactome,SMURF2
Phospholipid metabolism,R-HSA-1483257,reactome,PNPLA2
Phospholipid metabolism,R-HSA-1483257,reactome,PIK3C2G
Phospholipid metabolism,R-HSA-1483257,reactome,SLC44A1
Phospholipid metabolism,R-HSA-1483257,reactome,PIP5K1A
Phospholipid metabolism,R-HSA-1483257,reactome,PNPLA7
RUNX1 regulates transcription of genes involved in interleukin signaling,R-HSA-8939247,reactome,LIFR
Chromatin organization,R-HSA-4839726,reactome,USP22
Chromatin organization,R-HSA-4839726,reactome,CDK4
DAP12 signaling,R-HSA-2424491,reactome,DUSP16
DAP12 signaling,R-HSA-2424491,reactome,NRG1
DAP12 signaling,R-HSA-2424491,reactome,EGF
DAP12 signaling,R-HSA-2424491,reactome,PIP5K1A
DAP12 signaling,R-HSA-2424491,reactome,IER3
DAP12 signaling,R-HSA-2424491,reactome,IL17RD
DAP12 signaling,R-HSA-2424491,reactome,DUSP5
DAP12 signaling,R-HSA-2424491,reactome,DLG4
Post-translational modification: synthesis of GPI-anchored proteins,R-HSA-163125,reactome,PIGL
Abacavir metabolism,R-HSA-2161541,reactome,NT5C2
Signalling by NGF,R-HSA-166520,reactome,IER3
Signalling by NGF,R-HSA-166520,reactome,DLG4
Signalling by NGF,R-HSA-166520,reactome,DUSP5
Signalling by NGF,R-HSA-166520,reactome,NRG1
Signalling by NGF,R-HSA-166520,reactome,EGF
Signalling by NGF,R-HSA-166520,reactome,PIP5K1A
Signalling by NGF,R-HSA-166520,reactome,NGFR
Signalling by NGF,R-HSA-166520,reactome,IL17RD
Signalling by NGF,R-HSA-166520,reactome,DUSP16
"Transport of bile salts and organic acids, metal ions and amine compounds",R-HSA-425366,reactome,SLC14A2
"Transport of bile salts and organic acids, metal ions and amine compounds",R-HSA-425366,reactome,SLC44A1
"Transport of bile salts and organic acids, metal ions and amine compounds",R-HSA-425366,reactome,SLC22A4
Mitochondrial tRNA aminoacylation,R-HSA-379726,reactome,AARS2
Phase II - Conjugation of compounds,R-HSA-156580,reactome,GSTM5
Role of second messengers in netrin-1 signaling,R-HSA-418890,reactome,TRPC1
Cardiac conduction,R-HSA-5576891,reactome,KCNIP1
Cardiac conduction,R-HSA-5576891,reactome,KCNIP2
Cardiac conduction,R-HSA-5576891,reactome,CACNA1C
Cardiac conduction,R-HSA-5576891,reactome,CACNA2D1
Cardiac conduction,R-HSA-5576891,reactome,CASQ2
Cardiac conduction,R-HSA-5576891,reactome,TRPC1
Cardiac conduction,R-HSA-5576891,reactome,CACNB2
Cardiac conduction,R-HSA-5576891,reactome,CACNB1
Cardiac conduction,R-HSA-5576891,reactome,SCN7A
Cardiac conduction,R-HSA-5576891,reactome,SCN3A
Cardiac conduction,R-HSA-5576891,reactome,ATP1A2
Signaling by BMP,R-HSA-201451,reactome,SMURF2
RNA Polymerase I Chain Elongation,R-HSA-73777,reactome,POLR1B
RHO GTPases activate CIT,R-HSA-5625900,reactome,DLG4
Dimerization of procaspase-8,R-HSA-69416,reactome,TNFRSF10B
Synthesis of glycosylphosphatidylinositol (GPI),R-HSA-162710,reactome,PIGL
Post-translational protein modification,R-HSA-597592,reactome,UBE2Z
Post-translational protein modification,R-HSA-597592,reactome,STC2
Post-translational protein modification,R-HSA-597592,reactome,GALNT10
Post-translational protein modification,R-HSA-597592,reactome,PIGL
Post-translational protein modification,R-HSA-597592,reactome,C4A
Post-translational protein modification,R-HSA-597592,reactome,PIAS1
Post-translational protein modification,R-HSA-597592,reactome,TUBA4A
Post-translational protein modification,R-HSA-597592,reactome,IGFBP4
Post-translational protein modification,R-HSA-597592,reactome,ALG13
Post-translational protein modification,R-HSA-597592,reactome,PNPLA2
Post-translational protein modification,R-HSA-597592,reactome,SMURF2
Post-translational protein modification,R-HSA-597592,reactome,USP11
Post-translational protein modification,R-HSA-597592,reactome,TNC
Post-translational protein modification,R-HSA-597592,reactome,USP22
Toxicity of botulinum toxin type E (BoNT/E),R-HSA-5250992,reactome,SV2A
Class A/1 (Rhodopsin-like receptors),R-HSA-373076,reactome,ADRA2A
Class A/1 (Rhodopsin-like receptors),R-HSA-373076,reactome,OXTR
Class A/1 (Rhodopsin-like receptors),R-HSA-373076,reactome,PROK1
Class A/1 (Rhodopsin-like receptors),R-HSA-373076,reactome,F2R
Class A/1 (Rhodopsin-like receptors),R-HSA-373076,reactome,GRPR
Class A/1 (Rhodopsin-like receptors),R-HSA-373076,reactome,PTGER3
Class A/1 (Rhodopsin-like receptors),R-HSA-373076,reactome,LPPR2
G-protein mediated events,R-HSA-112040,reactome,PLCB4
Beta oxidation of butanoyl-CoA to acetyl-CoA,R-HSA-77352,reactome,ACADS
Beta oxidation of butanoyl-CoA to acetyl-CoA,R-HSA-77352,reactome,ACSM3
Fatty acid metabolism,R-HSA-8978868,reactome,PPT2
Fatty acid metabolism,R-HSA-8978868,reactome,ACOT2
Fatty acid metabolism,R-HSA-8978868,reactome,ACADS
Fatty acid metabolism,R-HSA-8978868,reactome,SCD5
Fatty acid metabolism,R-HSA-8978868,reactome,ACSM3
Transcriptional regulation by RUNX1,R-HSA-8878171,reactome,LIFR
Transcriptional regulation by RUNX1,R-HSA-8878171,reactome,NR4A3
Sulfur amino acid metabolism,R-HSA-1614635,reactome,BHMT2
CREB phosphorylation through the activation of CaMKII,R-HSA-442729,reactome,DLG4
Protein folding,R-HSA-391251,reactome,GNG7
Protein folding,R-HSA-391251,reactome,USP11
Protein folding,R-HSA-391251,reactome,GNB5
Protein folding,R-HSA-391251,reactome,TUBA4A
Cyclin D associated events in G1,R-HSA-69231,reactome,CDK4
rRNA modification in the nucleus and cytosol,R-HSA-6790901,reactome,FBL
Toll Like Receptor TLR6:TLR2 Cascade,R-HSA-168188,reactome,IRAK2
VEGFR2 mediated vascular permeability,R-HSA-5218920,reactome,PAK3
Downregulation of ERBB2 signaling,R-HSA-8863795,reactome,NRG1
Downregulation of ERBB2 signaling,R-HSA-8863795,reactome,EGF
Common Pathway of Fibrin Clot Formation,R-HSA-140875,reactome,F2R
Common Pathway of Fibrin Clot Formation,R-HSA-140875,reactome,THBD
Interleukin receptor SHC signaling,R-HSA-912526,reactome,NRG1
Interleukin receptor SHC signaling,R-HSA-912526,reactome,DUSP16
Interleukin receptor SHC signaling,R-HSA-912526,reactome,DLG4
Interleukin receptor SHC signaling,R-HSA-912526,reactome,IL17RD
Interleukin receptor SHC signaling,R-HSA-912526,reactome,DUSP5
Interleukin receptor SHC signaling,R-HSA-912526,reactome,EGF
Prostacyclin signalling through prostacyclin receptor,R-HSA-392851,reactome,GNB5
Prostacyclin signalling through prostacyclin receptor,R-HSA-392851,reactome,GNG7
Factors involved in megakaryocyte development and platelet production,R-HSA-983231,reactome,TUBA4A
Factors involved in megakaryocyte development and platelet production,R-HSA-983231,reactome,DOCK5
Factors involved in megakaryocyte development and platelet production,R-HSA-983231,reactome,EHD2
Factors involved in megakaryocyte development and platelet production,R-HSA-983231,reactome,MAFF
Ion homeostasis,R-HSA-5578775,reactome,CASQ2
Ion homeostasis,R-HSA-5578775,reactome,ATP1A2
Ion homeostasis,R-HSA-5578775,reactome,TRPC1
