"","pathwayName","sourceId","type","metabolite"
"105829","Parkinson's disease","05012","kegg","SLC25A4"
"105830","Parkinson's disease","05012","kegg","COX5B"
"105831","Parkinson's disease","05012","kegg","CYC1"
"105832","Parkinson's disease","05012","kegg","SDHC"
"105833","Parkinson's disease","05012","kegg","GNAI3"
"105834","Parkinson's disease","05012","kegg","COX5A"
"105835","Parkinson's disease","05012","kegg","NDUFB3"
"105836","Parkinson's disease","05012","kegg","SNCA"
"105837","Parkinson's disease","05012","kegg","UBE2G2"
"105838","Parkinson's disease","05012","kegg","NDUFA4"
"105839","Parkinson's disease","05012","kegg","COX7A2"
"105840","Parkinson's disease","05012","kegg","COX7C"
"105841","Parkinson's disease","05012","kegg","UQCRH"
"105842","Parkinson's disease","05012","kegg","cAMP"
"105843","Parkinson's disease","05012","kegg","NDUFC2"
"105844","Parkinson's disease","05012","kegg","NDUFA8"
"105845","Parkinson's disease","05012","kegg","CYCS"
"105846","Parkinson's disease","05012","kegg","NDUFV1"
"105847","Parkinson's disease","05012","kegg","NDUFB2"
"105848","Parkinson's disease","05012","kegg","UQCR11"
"105849","Parkinson's disease","05012","kegg","COX7A2L"
"105850","Parkinson's disease","05012","kegg","NDUFS7"
"105851","Parkinson's disease","05012","kegg","SLC25A5"
"105852","Parkinson's disease","05012","kegg","PRKACG"
"105853","Parkinson's disease","05012","kegg","COX6B2"
"105854","Parkinson's disease","05012","kegg","COX6B1"
"105855","Parkinson's disease","05012","kegg","NDUFA11"
"105856","Parkinson's disease","05012","kegg","ATP5J"
"105857","Parkinson's disease","05012","kegg","UBE2G1"
"105858","Parkinson's disease","05012","kegg","ATP5H"
"105859","Parkinson's disease","05012","kegg","UBA1"
"105860","Parkinson's disease","05012","kegg","NDUFA6"
"105861","Parkinson's disease","05012","kegg","SLC18A2"
"105862","Parkinson's disease","05012","kegg","UBB"
"105863","Parkinson's disease","05012","kegg","NDUFB7"
"105864","Parkinson's disease","05012","kegg","NDUFB5"
"105865","Parkinson's disease","05012","kegg","CASP9"
"105866","Parkinson's disease","05012","kegg","SEPT5"
"105867","Parkinson's disease","05012","kegg","SNCAIP"
"105868","Parkinson's disease","05012","kegg","NDUFA9"
"105869","Parkinson's disease","05012","kegg","ATP5G2"
"105870","Parkinson's disease","05012","kegg","LRRK2"
"105871","Parkinson's disease","05012","kegg","COX4I2"
"105872","Parkinson's disease","05012","kegg","NDUFC1"
"105873","Parkinson's disease","05012","kegg","ATP5G1"
"105874","Parkinson's disease","05012","kegg","GNAI2"
"105875","Parkinson's disease","05012","kegg","GNAI1"
"105876","Parkinson's disease","05012","kegg","NDUFS2"
"105877","Parkinson's disease","05012","kegg","COX7A1"
"105878","Parkinson's disease","05012","kegg","PRKACB"
"105879","Parkinson's disease","05012","kegg","SDHA"
"105880","Parkinson's disease","05012","kegg","ND2"
"105881","Parkinson's disease","05012","kegg","CASP3"
"105882","Parkinson's disease","05012","kegg","COX8A"
"105883","Parkinson's disease","05012","kegg","NDUFB9"
"105884","Parkinson's disease","05012","kegg","NDUFB10"
"105885","Inflammatory mediator regulation of TRP channels","04750","kegg","cAMP"
"105886","Inflammatory mediator regulation of TRP channels","04750","kegg","ADCY4"
"105887","Inflammatory mediator regulation of TRP channels","04750","kegg","ALOX12"
"105888","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKCE"
"105889","Inflammatory mediator regulation of TRP channels","04750","kegg","ADCY5"
"105890","Inflammatory mediator regulation of TRP channels","04750","kegg","PLA2G4F"
"105891","Inflammatory mediator regulation of TRP channels","04750","kegg","CALML3"
"105892","Inflammatory mediator regulation of TRP channels","04750","kegg","PPP1CC"
"105893","Inflammatory mediator regulation of TRP channels","04750","kegg","ADCY6"
"105894","Inflammatory mediator regulation of TRP channels","04750","kegg","PIK3R1"
"105895","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKCD"
"105896","Inflammatory mediator regulation of TRP channels","04750","kegg","CAMK2B"
"105897","Inflammatory mediator regulation of TRP channels","04750","kegg","MAPK11"
"105898","Inflammatory mediator regulation of TRP channels","04750","kegg","CAMK2D"
"105899","Inflammatory mediator regulation of TRP channels","04750","kegg","ACCN2"
"105900","Inflammatory mediator regulation of TRP channels","04750","kegg","ITPR2"
"105901","Inflammatory mediator regulation of TRP channels","04750","kegg","PTGER4"
"105902","Inflammatory mediator regulation of TRP channels","04750","kegg","CYP2J2"
"105903","Inflammatory mediator regulation of TRP channels","04750","kegg","GNAQ"
"105904","Inflammatory mediator regulation of TRP channels","04750","kegg","CALM2"
"105905","Inflammatory mediator regulation of TRP channels","04750","kegg","NTRK1"
"105906","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKACG"
"105907","Inflammatory mediator regulation of TRP channels","04750","kegg","MAPK13"
"105908","Inflammatory mediator regulation of TRP channels","04750","kegg","PIK3CB"
"105909","Inflammatory mediator regulation of TRP channels","04750","kegg","MAPK9"
"105910","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKCQ"
"105911","Inflammatory mediator regulation of TRP channels","04750","kegg","CALM3"
"105912","Inflammatory mediator regulation of TRP channels","04750","kegg","PTGER2"
"105913","Inflammatory mediator regulation of TRP channels","04750","kegg","TRPV2"
"105914","Inflammatory mediator regulation of TRP channels","04750","kegg","PIK3CA"
"105915","Inflammatory mediator regulation of TRP channels","04750","kegg","ADCY9"
"105916","Inflammatory mediator regulation of TRP channels","04750","kegg","HTR2A"
"105917","Inflammatory mediator regulation of TRP channels","04750","kegg","PIK3R2"
"105918","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKACA"
"105919","Inflammatory mediator regulation of TRP channels","04750","kegg","ITPR1"
"105920","Inflammatory mediator regulation of TRP channels","04750","kegg","TRPV3"
"105921","Inflammatory mediator regulation of TRP channels","04750","kegg","ACCN3"
"105922","Inflammatory mediator regulation of TRP channels","04750","kegg","PLCB4"
"105923","Inflammatory mediator regulation of TRP channels","04750","kegg","MAPK14"
"105924","Inflammatory mediator regulation of TRP channels","04750","kegg","PPP1CA"
"105925","Inflammatory mediator regulation of TRP channels","04750","kegg","CAMK2G"
"105926","Inflammatory mediator regulation of TRP channels","04750","kegg","MAPK10"
"105927","Inflammatory mediator regulation of TRP channels","04750","kegg","MAP2K6"
"105928","Inflammatory mediator regulation of TRP channels","04750","kegg","PLA2G6"
"105929","Inflammatory mediator regulation of TRP channels","04750","kegg","PPP1CB"
"105930","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKCB"
"105931","Inflammatory mediator regulation of TRP channels","04750","kegg","PIK3CD"
"105932","Inflammatory mediator regulation of TRP channels","04750","kegg","MAPK12"
"105933","Inflammatory mediator regulation of TRP channels","04750","kegg","IGF1"
"105934","Inflammatory mediator regulation of TRP channels","04750","kegg","PLA2G4D"
"105935","Inflammatory mediator regulation of TRP channels","04750","kegg","CALM1"
"105936","Inflammatory mediator regulation of TRP channels","04750","kegg","MAPK8"
"105937","Inflammatory mediator regulation of TRP channels","04750","kegg","IL1R1"
"105938","Inflammatory mediator regulation of TRP channels","04750","kegg","NGF"
"105939","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKCG"
"105940","Inflammatory mediator regulation of TRP channels","04750","kegg","ADCY8"
"105941","Inflammatory mediator regulation of TRP channels","04750","kegg","ITPR3"
"105942","Inflammatory mediator regulation of TRP channels","04750","kegg","PLCG1"
"105943","Inflammatory mediator regulation of TRP channels","04750","kegg","PIK3R3"
"105944","Inflammatory mediator regulation of TRP channels","04750","kegg","SRC"
"105945","Inflammatory mediator regulation of TRP channels","04750","kegg","CAMK2A"
"105946","Inflammatory mediator regulation of TRP channels","04750","kegg","CALML5"
"105947","Inflammatory mediator regulation of TRP channels","04750","kegg","BDKRB2"
"105948","Inflammatory mediator regulation of TRP channels","04750","kegg","PLCB3"
"105949","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKCA"
"105950","Inflammatory mediator regulation of TRP channels","04750","kegg","HRH1"
"105951","Inflammatory mediator regulation of TRP channels","04750","kegg","PLA2G4A"
"105952","Inflammatory mediator regulation of TRP channels","04750","kegg","IL1B"
"105953","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKACB"
"105954","Inflammatory mediator regulation of TRP channels","04750","kegg","BDKRB1"
"105955","Inflammatory mediator regulation of TRP channels","04750","kegg","PRKCH"
"105956","Inflammatory mediator regulation of TRP channels","04750","kegg","ADCY3"
"105957","Inflammatory mediator regulation of TRP channels","04750","kegg","PLCB2"
"105958","Inflammatory mediator regulation of TRP channels","04750","kegg","GNAS"
"105959","Inflammatory mediator regulation of TRP channels","04750","kegg","PLA2G4C"
"105960","Inflammatory mediator regulation of TRP channels","04750","kegg","F2RL1"
"105961","Inflammatory mediator regulation of TRP channels","04750","kegg","ADCY2"
"105962","Inflammatory mediator regulation of TRP channels","04750","kegg","MAP2K3"
"105963","Inflammatory mediator regulation of TRP channels","04750","kegg","PLCG2"
"105964","Inflammatory mediator regulation of TRP channels","04750","kegg","TRPV4"
"105965","Inflammatory mediator regulation of TRP channels","04750","kegg","P2RY2"
"105966","Inflammatory mediator regulation of TRP channels","04750","kegg","ADCY7"
"105967","Inflammatory mediator regulation of TRP channels","04750","kegg","TRPV1"
"105968","Inflammatory mediator regulation of TRP channels","04750","kegg","PLCB1"
"105969","Inflammatory mediator regulation of TRP channels","04750","kegg","ADCY1"
"105970","Inflammatory mediator regulation of TRP channels","04750","kegg","PLA2G4E"
"105971","Inflammatory mediator regulation of TRP channels","04750","kegg","HTR2B"
"105972","Neuroactive ligand-receptor interaction","04080","kegg","KISS1R"
"105973","Neuroactive ligand-receptor interaction","04080","kegg","GRIA2"
"105974","Neuroactive ligand-receptor interaction","04080","kegg","GABRB2"
"105975","Neuroactive ligand-receptor interaction","04080","kegg","S1PR5"
"105976","Neuroactive ligand-receptor interaction","04080","kegg","TACR1"
"105977","Neuroactive ligand-receptor interaction","04080","kegg","GABRQ"
"105978","Neuroactive ligand-receptor interaction","04080","kegg","CNR2"
"105979","Neuroactive ligand-receptor interaction","04080","kegg","PTGER3"
"105980","Neuroactive ligand-receptor interaction","04080","kegg","LEP"
"105981","Neuroactive ligand-receptor interaction","04080","kegg","GLP2R"
"105982","Neuroactive ligand-receptor interaction","04080","kegg","LPAR4"
"105983","Neuroactive ligand-receptor interaction","04080","kegg","GH1"
"105984","Neuroactive ligand-receptor interaction","04080","kegg","P2RY10"
"105985","Neuroactive ligand-receptor interaction","04080","kegg","PLG"
"105986","Neuroactive ligand-receptor interaction","04080","kegg","GABRD"
"105987","Neuroactive ligand-receptor interaction","04080","kegg","CNR1"
"105988","Neuroactive ligand-receptor interaction","04080","kegg","PTGER1"
"105989","Neuroactive ligand-receptor interaction","04080","kegg","UTS2R"
"105990","Neuroactive ligand-receptor interaction","04080","kegg","P2RY6"
"105991","Neuroactive ligand-receptor interaction","04080","kegg","CHRM3"
"105992","Neuroactive ligand-receptor interaction","04080","kegg","GRM5"
"105993","Neuroactive ligand-receptor interaction","04080","kegg","P2RY4"
"105994","Neuroactive ligand-receptor interaction","04080","kegg","GABRB3"
"105995","Neuroactive ligand-receptor interaction","04080","kegg","GLRA1"
"105996","Neuroactive ligand-receptor interaction","04080","kegg","CCKAR"
"105997","Neuroactive ligand-receptor interaction","04080","kegg","ADRB2"
"105998","Neuroactive ligand-receptor interaction","04080","kegg","CHRNA7"
"105999","Neuroactive ligand-receptor interaction","04080","kegg","CHRM1"
"106000","Neuroactive ligand-receptor interaction","04080","kegg","ADRA1A"
"106001","Neuroactive ligand-receptor interaction","04080","kegg","CHRM4"
"106002","Neuroactive ligand-receptor interaction","04080","kegg","GRM4"
"106003","Neuroactive ligand-receptor interaction","04080","kegg","MC5R"
"106004","Neuroactive ligand-receptor interaction","04080","kegg","F2RL1"
"106005","Neuroactive ligand-receptor interaction","04080","kegg","EDNRB"
"106006","Neuroactive ligand-receptor interaction","04080","kegg","GPR83"
"106007","Neuroactive ligand-receptor interaction","04080","kegg","TAAR5"
"106008","Neuroactive ligand-receptor interaction","04080","kegg","BDKRB2"
"106009","Neuroactive ligand-receptor interaction","04080","kegg","HRH3"
"106010","Neuroactive ligand-receptor interaction","04080","kegg","GRIA4"
"106011","Neuroactive ligand-receptor interaction","04080","kegg","NPY2R"
"106012","Neuroactive ligand-receptor interaction","04080","kegg","OPRL1"
"106013","Neuroactive ligand-receptor interaction","04080","kegg","OXT"
"106014","Neuroactive ligand-receptor interaction","04080","kegg","ADCYAP1R1"
"106015","Neuroactive ligand-receptor interaction","04080","kegg","HTR1A"
"106016","Neuroactive ligand-receptor interaction","04080","kegg","GRIA1"
"106017","Neuroactive ligand-receptor interaction","04080","kegg","GRM7"
"106018","Neuroactive ligand-receptor interaction","04080","kegg","VIPR2"
"106019","Neuroactive ligand-receptor interaction","04080","kegg","C5AR1"
"106020","Neuroactive ligand-receptor interaction","04080","kegg","RXFP4"
"106021","Neuroactive ligand-receptor interaction","04080","kegg","LTB4R"
"106022","Neuroactive ligand-receptor interaction","04080","kegg","HCRTR1"
"106023","Neuroactive ligand-receptor interaction","04080","kegg","NPFFR1"
"106024","Neuroactive ligand-receptor interaction","04080","kegg","P2RY1"
"106025","Neuroactive ligand-receptor interaction","04080","kegg","GRIN3B"
"106026","Neuroactive ligand-receptor interaction","04080","kegg","MLNR"
"106027","Neuroactive ligand-receptor interaction","04080","kegg","PRLR"
"106028","Neuroactive ligand-receptor interaction","04080","kegg","GABRE"
"106029","Neuroactive ligand-receptor interaction","04080","kegg","CHRNA10"
"106030","Neuroactive ligand-receptor interaction","04080","kegg","LPAR2"
"106031","Neuroactive ligand-receptor interaction","04080","kegg","PRSS2"
"106032","Neuroactive ligand-receptor interaction","04080","kegg","LPAR6"
"106033","Neuroactive ligand-receptor interaction","04080","kegg","GRM2"
"106034","Neuroactive ligand-receptor interaction","04080","kegg","GABRP"
"106035","Neuroactive ligand-receptor interaction","04080","kegg","GRIN2B"
"106036","Neuroactive ligand-receptor interaction","04080","kegg","SSTR2"
"106037","Neuroactive ligand-receptor interaction","04080","kegg","CCKBR"
"106038","Neuroactive ligand-receptor interaction","04080","kegg","NTSR1"
"106039","Neuroactive ligand-receptor interaction","04080","kegg","EDNRA"
"106040","Neuroactive ligand-receptor interaction","04080","kegg","HRH1"
"106041","Neuroactive ligand-receptor interaction","04080","kegg","CYSLTR2"
"106042","Neuroactive ligand-receptor interaction","04080","kegg","OPRD1"
"106043","Neuroactive ligand-receptor interaction","04080","kegg","GHRHR"
"106044","Neuroactive ligand-receptor interaction","04080","kegg","GHSR"
"106045","Neuroactive ligand-receptor interaction","04080","kegg","PTH1R"
"106046","Neuroactive ligand-receptor interaction","04080","kegg","P2RY13"
"106047","Neuroactive ligand-receptor interaction","04080","kegg","CHRNB2"
"106048","Neuroactive ligand-receptor interaction","04080","kegg","GABRR2"
"106049","Neuroactive ligand-receptor interaction","04080","kegg","GPR35"
"106050","Neuroactive ligand-receptor interaction","04080","kegg","DRD4"
"106051","Neuroactive ligand-receptor interaction","04080","kegg","HTR1F"
"106052","Neuroactive ligand-receptor interaction","04080","kegg","GRPR"
"106053","Neuroactive ligand-receptor interaction","04080","kegg","GABRA5"
"106054","Neuroactive ligand-receptor interaction","04080","kegg","OPRM1"
"106055","Neuroactive ligand-receptor interaction","04080","kegg","AVPR1A"
"106056","Neuroactive ligand-receptor interaction","04080","kegg","CHRM5"
"106057","Neuroactive ligand-receptor interaction","04080","kegg","GALR3"
"106058","Neuroactive ligand-receptor interaction","04080","kegg","SSTR1"
"106059","Neuroactive ligand-receptor interaction","04080","kegg","PRSS1"
"106060","Neuroactive ligand-receptor interaction","04080","kegg","PTGDR"
"106061","Neuroactive ligand-receptor interaction","04080","kegg","HTR2B"
"106062","Neuroactive ligand-receptor interaction","04080","kegg","DRD5"
"106063","Neuroactive ligand-receptor interaction","04080","kegg","P2RY2"
"106064","Neuroactive ligand-receptor interaction","04080","kegg","GLRB"
"106065","Neuroactive ligand-receptor interaction","04080","kegg","MTNR1B"
"106066","Neuroactive ligand-receptor interaction","04080","kegg","NPY5R"
"106067","Neuroactive ligand-receptor interaction","04080","kegg","GRIA3"
"106068","Neuroactive ligand-receptor interaction","04080","kegg","GABRG3"
"106069","Neuroactive ligand-receptor interaction","04080","kegg","PTAFR"
"106070","Neuroactive ligand-receptor interaction","04080","kegg","AVPR2"
"106071","Neuroactive ligand-receptor interaction","04080","kegg","CHRNA4"
"106072","Neuroactive ligand-receptor interaction","04080","kegg","THRA"
"106073","Neuroactive ligand-receptor interaction","04080","kegg","ADORA3"
"106074","Neuroactive ligand-receptor interaction","04080","kegg","OPRK1"
"106075","Neuroactive ligand-receptor interaction","04080","kegg","AVPR1B"
"106076","Neuroactive ligand-receptor interaction","04080","kegg","GPR50"
"106077","Neuroactive ligand-receptor interaction","04080","kegg","ADRB3"
"106078","Neuroactive ligand-receptor interaction","04080","kegg","ADORA2B"
"106079","Neuroactive ligand-receptor interaction","04080","kegg","FPR1"
"106080","Neuroactive ligand-receptor interaction","04080","kegg","PTGER4"
"106081","Neuroactive ligand-receptor interaction","04080","kegg","GRIN2C"
"106082","Neuroactive ligand-receptor interaction","04080","kegg","S1PR3"
"106083","Neuroactive ligand-receptor interaction","04080","kegg","CHRNA2"
"106084","Neuroactive ligand-receptor interaction","04080","kegg","ADRA2C"
"106085","Neuroactive ligand-receptor interaction","04080","kegg","GRM6"
"106086","Neuroactive ligand-receptor interaction","04080","kegg","GRIN2D"
"106087","Neuroactive ligand-receptor interaction","04080","kegg","MC1R"
"106088","Neuroactive ligand-receptor interaction","04080","kegg","AGTR1"
"106089","Neuroactive ligand-receptor interaction","04080","kegg","TBXA2R"
"106090","Neuroactive ligand-receptor interaction","04080","kegg","GRM1"
"106091","Neuroactive ligand-receptor interaction","04080","kegg","ADORA2A"
"106092","Neuroactive ligand-receptor interaction","04080","kegg","MC4R"
"106093","Neuroactive ligand-receptor interaction","04080","kegg","CHRNA9"
"106094","Neuroactive ligand-receptor interaction","04080","kegg","PTGIR"
"106095","Neuroactive ligand-receptor interaction","04080","kegg","HTR2A"
"106096","Neuroactive ligand-receptor interaction","04080","kegg","ADRA2A"
"106097","Neuroactive ligand-receptor interaction","04080","kegg","DRD3"
"106098","Neuroactive ligand-receptor interaction","04080","kegg","AVP"
"106099","Neuroactive ligand-receptor interaction","04080","kegg","FPR3"
"106100","Neuroactive ligand-receptor interaction","04080","kegg","ADRA1D"
"106101","Neuroactive ligand-receptor interaction","04080","kegg","SSTR4"
"106102","Neuroactive ligand-receptor interaction","04080","kegg","GALR1"
"106103","Neuroactive ligand-receptor interaction","04080","kegg","BDKRB1"
"106104","Neuroactive ligand-receptor interaction","04080","kegg","CTSG"
"106105","Neuroactive ligand-receptor interaction","04080","kegg","GRM8"
"106106","Neuroactive ligand-receptor interaction","04080","kegg","TACR2"
"106107","Neuroactive ligand-receptor interaction","04080","kegg","GLP1R"
"106108","Neuroactive ligand-receptor interaction","04080","kegg","GALR2"
"106109","Neuroactive ligand-receptor interaction","04080","kegg","CYSLTR1"
"106110","Neuroactive ligand-receptor interaction","04080","kegg","TSHR"
"106111","Neuroactive ligand-receptor interaction","04080","kegg","TRH"
"106112","Neuroactive ligand-receptor interaction","04080","kegg","NMUR2"
"106113","Neuroactive ligand-receptor interaction","04080","kegg","HTR6"
"106114","Neuroactive ligand-receptor interaction","04080","kegg","S1PR2"
"106115","Neuroactive ligand-receptor interaction","04080","kegg","LPAR1"
"106116","Neuroactive ligand-receptor interaction","04080","kegg","NPY1R"
"106117","Neuroactive ligand-receptor interaction","04080","kegg","MTNR1A"
"106118","Neuroactive ligand-receptor interaction","04080","kegg","ADRA1B"
"106119","Neuroactive ligand-receptor interaction","04080","kegg","LHCGR"
"106120","Neuroactive ligand-receptor interaction","04080","kegg","HTR5A"
"106121","Neuroactive ligand-receptor interaction","04080","kegg","S1PR1"
"106122","Neuroactive ligand-receptor interaction","04080","kegg","F2R"
"106123","Neuroactive ligand-receptor interaction","04080","kegg","HCRTR2"
"106124","Neuroactive ligand-receptor interaction","04080","kegg","S1PR4"
"106125","Neuroactive ligand-receptor interaction","04080","kegg","PTGER2"
"106126","Neuroactive ligand-receptor interaction","04080","kegg","PRSS3"
"106127","Neuroactive ligand-receptor interaction","04080","kegg","HTR7"
"106128","Neuroactive ligand-receptor interaction","04080","kegg","CHRNA3"
"106129","Neuroactive ligand-receptor interaction","04080","kegg","GRP"
"106130","Neuroactive ligand-receptor interaction","04080","kegg","PARD3"
"106131","Neuroactive ligand-receptor interaction","04080","kegg","LPAR3"
"106132","Neuroactive ligand-receptor interaction","04080","kegg","DRD1"
"106133","Neuroactive ligand-receptor interaction","04080","kegg","CRHR1"
"106134","Neuroactive ligand-receptor interaction","04080","kegg","ADORA1"
"106135","Neuroactive ligand-receptor interaction","04080","kegg","CRHR2"
"106136","Neuroactive ligand-receptor interaction","04080","kegg","F2"
"106137","Neuroactive ligand-receptor interaction","04080","kegg","PTGFR"
"106138","Neuroactive ligand-receptor interaction","04080","kegg","SSTR3"
"106139","Neuroactive ligand-receptor interaction","04080","kegg","THRB"
"106140","Neuroactive ligand-receptor interaction","04080","kegg","GRIN2A"
"106141","Neuroactive ligand-receptor interaction","04080","kegg","MC3R"
"106142","Neuroactive ligand-receptor interaction","04080","kegg","GABBR1"
"106143","Neuroactive ligand-receptor interaction","04080","kegg","VIPR1"
"106144","Neuroactive ligand-receptor interaction","04080","kegg","SCTR"
"106145","Neuroactive ligand-receptor interaction","04080","kegg","HTR1D"
"106146","Neuroactive ligand-receptor interaction","04080","kegg","ADRB1"
"106147","Neuroactive ligand-receptor interaction","04080","kegg","INSL3"
"106148","Neuroactive ligand-receptor interaction","04080","kegg","P2RY14"
"106149","Neuroactive ligand-receptor interaction","04080","kegg","C3AR1"
"106150","Neuroactive ligand-receptor interaction","04080","kegg","NMUR1"
"106151","Neuroactive ligand-receptor interaction","04080","kegg","ADRA2B"
"106152","Neuroactive ligand-receptor interaction","04080","kegg","GRIN1"
"106153","Neuroactive ligand-receptor interaction","04080","kegg","CHRNB4"
"106154","Neuroactive ligand-receptor interaction","04080","kegg","NTSR2"
"106155","Neuroactive ligand-receptor interaction","04080","kegg","HTR1B"
"106156","Neuroactive ligand-receptor interaction","04080","kegg","GIPR"
"106157","Neuroactive ligand-receptor interaction","04080","kegg","P2RX1"
"106158","Neuroactive ligand-receptor interaction","04080","kegg","F2RL3"
"106159","Neuroactive ligand-receptor interaction","04080","kegg","HTR4"
"106160","Neuroactive ligand-receptor interaction","04080","kegg","GRIK3"
"106161","Neuroactive ligand-receptor interaction","04080","kegg","GABRR1"
"106162","Neuroactive ligand-receptor interaction","04080","kegg","NR3C1"
"106163","Neuroactive ligand-receptor interaction","04080","kegg","HRH2"
"106164","Neuroactive ligand-receptor interaction","04080","kegg","RXFP3"
"106165","Neuroactive ligand-receptor interaction","04080","kegg","SSTR5"
"106166","Neuroactive ligand-receptor interaction","04080","kegg","LTB4R2"
"106167","Neuroactive ligand-receptor interaction","04080","kegg","GABBR2"
"106168","Neuroactive ligand-receptor interaction","04080","kegg","CALCRL"
"106169","Neuroactive ligand-receptor interaction","04080","kegg","OXTR"
"106170","Neuroactive ligand-receptor interaction","04080","kegg","CHRNA5"
"106171","Neuroactive ligand-receptor interaction","04080","kegg","GIP"
"106172","Neuroactive ligand-receptor interaction","04080","kegg","TSPO"
"106173","Neuroactive ligand-receptor interaction","04080","kegg","GCGR"
"106174","Neuroactive ligand-receptor interaction","04080","kegg","DRD2"
"106175","Neuroactive ligand-receptor interaction","04080","kegg","TRPV1"
"106176","Proteasome","03050","kegg","PSMB7"
"106177","Proteasome","03050","kegg","PSMB9"
"106178","Proteasome","03050","kegg","PSMB5"
"106179","Proteasome","03050","kegg","PSMC6"
"106180","Proteasome","03050","kegg","PSME3"
"106181","Proteasome","03050","kegg","PSMB10"
"106182","Proteasome","03050","kegg","PSMD7"
"106183","Proteasome","03050","kegg","PSMB4"
"106184","Proteasome","03050","kegg","PSMA1"
"106185","Proteasome","03050","kegg","PSMD6"
"106186","Proteasome","03050","kegg","PSMA2"
"106187","Proteasome","03050","kegg","PSMD8"
"106188","Proteasome","03050","kegg","PSMA7"
"106189","Proteasome","03050","kegg","PSMD1"
"106190","Proteasome","03050","kegg","PSMB6"
"106191","Proteasome","03050","kegg","PSMB2"
"106192","Proteasome","03050","kegg","PSMA4"
"106193","Proteasome","03050","kegg","PSMD13"
"106194","Proteasome","03050","kegg","PSMB8"
"106195","Proteasome","03050","kegg","PSMD12"
"106196","Proteasome","03050","kegg","PSME2"
"106197","Proteasome","03050","kegg","PSMC1"
"106198","Proteasome","03050","kegg","PSMD3"
"106199","Proteasome","03050","kegg","PSMC5"
"106200","Proteasome","03050","kegg","PSMD2"
"106201","Proteasome","03050","kegg","PSMA3"
"106202","Proteasome","03050","kegg","PSMC2"
"106203","Proteasome","03050","kegg","PSMA5"
"106204","Proteasome","03050","kegg","PSMC3"
"106205","Proteasome","03050","kegg","PSMD14"
"106206","Proteasome","03050","kegg","PSMB1"
"106207","Proteasome","03050","kegg","PSMD4"
"106208","Proteasome","03050","kegg","PSME1"
"106209","Proteasome","03050","kegg","PSMA6"
"106210","Proteasome","03050","kegg","PSMC4"
"106211","Proteasome","03050","kegg","PSMB3"
"106212","Proteasome","03050","kegg","PSMD11"
"106213","Th1 and Th2 cell differentiation","04658","kegg","HLA-DPA1"
"106214","Th1 and Th2 cell differentiation","04658","kegg","JAK1"
"106215","Th1 and Th2 cell differentiation","04658","kegg","PPP3R1"
"106216","Th1 and Th2 cell differentiation","04658","kegg","IFNGR1"
"106217","Th1 and Th2 cell differentiation","04658","kegg","JAK2"
"106218","Th1 and Th2 cell differentiation","04658","kegg","MAPK12"
"106219","Th1 and Th2 cell differentiation","04658","kegg","CHUK"
"106220","Th1 and Th2 cell differentiation","04658","kegg","HLA-DMA"
"106221","Th1 and Th2 cell differentiation","04658","kegg","PPP3R2"
"106222","Th1 and Th2 cell differentiation","04658","kegg","PLCG1"
"106223","Th1 and Th2 cell differentiation","04658","kegg","STAT5B"
"106224","Th1 and Th2 cell differentiation","04658","kegg","JUN"
"106225","Th1 and Th2 cell differentiation","04658","kegg","LAT"
"106226","Th1 and Th2 cell differentiation","04658","kegg","STAT6"
"106227","Th1 and Th2 cell differentiation","04658","kegg","PPP3CB"
"106228","Th1 and Th2 cell differentiation","04658","kegg","RBPJ"
"106229","Th1 and Th2 cell differentiation","04658","kegg","MAPK13"
"106230","Th1 and Th2 cell differentiation","04658","kegg","NFATC3"
"106231","Th1 and Th2 cell differentiation","04658","kegg","MAF"
"106232","Th1 and Th2 cell differentiation","04658","kegg","HLA-DMB"
"106233","Th1 and Th2 cell differentiation","04658","kegg","GATA3"
"106234","Th1 and Th2 cell differentiation","04658","kegg","IL2RA"
"106235","Th1 and Th2 cell differentiation","04658","kegg","HLA-DQA2"
"106236","Th1 and Th2 cell differentiation","04658","kegg","ZAP70"
"106237","Th1 and Th2 cell differentiation","04658","kegg","IL12B"
"106238","Th1 and Th2 cell differentiation","04658","kegg","MAPK11"
"106239","Th1 and Th2 cell differentiation","04658","kegg","HLA-DQA1"
"106240","Th1 and Th2 cell differentiation","04658","kegg","MAPK8"
"106241","Th1 and Th2 cell differentiation","04658","kegg","NFKBIA"
"106242","Th1 and Th2 cell differentiation","04658","kegg","NFKBIE"
"106243","Th1 and Th2 cell differentiation","04658","kegg","IL2RB"
"106244","Th1 and Th2 cell differentiation","04658","kegg","IL13"
"106245","Th1 and Th2 cell differentiation","04658","kegg","RELA"
"106246","Th1 and Th2 cell differentiation","04658","kegg","FOS"
"106247","Th1 and Th2 cell differentiation","04658","kegg","CD4"
"106248","Th1 and Th2 cell differentiation","04658","kegg","MAPK10"
