"metabolites","totpathways","hmdb","kegg","wiki","reac","Synonym"
"RAMP_C_000074192",12,0,4,2,6,"(S)-3-Hydroxydecanoyl-CoA"
"RAMP_C_000094166",12,0,5,1,6,"(5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate"
"RAMP_C_000059076",9,0,2,1,6,"Benzenecarboxylate"
"RAMP_C_000076172",11,0,4,1,6,"(S)-3-hydroxydodecanoyl-coenzymeA"
"RAMP_C_000028732",8,0,2,0,6,"(24R,25R)-3-alpha,7-alpha,12-alpha,24-tetrahydroxy-5-beta-cholestan-26-oyl-CoA"
"RAMP_C_000089736",9,0,2,1,6,"1-(beta-D-Ribofuranosyl)nicotinamide"
"RAMP_C_000072065",8,0,2,0,6,"2-(Hydroxymethyl)phenylhexopyranoside"
"RAMP_C_000092119",14,0,3,3,6,"(methylamino)-Acetate"
"RAMP_C_000054083",9,0,2,1,6,"BenzoylCoA"
"RAMP_C_000018431",9,0,2,1,6,"5b-Cholestan-7a-ol-3-one"
"RAMP_C_000053835",15,0,3,0,6,"1-(Dihydrogenphosphate)-D-Mannopyranose"
"RAMP_C_000054127",7,0,1,0,6,"(1,1'-Biphenyl)-4-amine"
"RAMP_C_000035407",10,0,3,1,6,"1,3,4-Itp"
"RAMP_C_000111926",8,0,2,0,6,"O-Alkylglyceronephosphate"
"RAMP_C_000054058",12,0,4,2,6,"(2E)-Hexenoyl-CoA"
"RAMP_C_000060017",7,0,1,0,6,"4-Hydroxyphenylb-D-glucopyranoside,9CI,8CI"
"RAMP_C_000059138",9,0,1,2,6,"TamoxifenCitrate"
"RAMP_C_000040698",7,0,1,0,6,"GcNeu"
"RAMP_C_000080618",9,0,2,1,6,"5-(Acetylamino)-3,5-dideoxy-D-glycero-D-galacto-2-Nonulosonicacid9-(dihydrogenphosphate)"
"RAMP_C_000110680",9,0,2,1,6,"3a,7a-Dihydroxy-5b-cholestane"
"RAMP_C_000092961",9,0,2,1,6,"2'-Deoxy-Guanosine"
"RAMP_C_000000069",15,6,2,1,6,"3'-O-Sulphogalactosylceramide"
"RAMP_C_000055820",12,0,4,2,6,"3-Ketooctanoyl-CoA"
"RAMP_C_000063037",7,0,1,0,6,"Phenylacetyl-CoA"
"RAMP_C_000010543",9,0,2,1,6,"(3b,5a)-Cholesta-8,24-dien-3-ol"
"RAMP_C_000111576",7,0,1,0,6,"2-Acyl-sn-glycero-3-phosphoethanolamine"
"RAMP_C_000001300",11,0,4,1,6,"(2E)-Tetradecenoyl-CoA"
"RAMP_C_000073811",9,0,3,0,6,"17,20a-Dihydroxy-4-pregnen-3-one"
"RAMP_C_000042843",7,0,1,0,6,"(5Z,9E)-8-hydroxy-10-{(2S,3S)-3-[(2Z)-oct-2-en-1-yl]oxiran-2-yl}deca-5,9-dienoate"
"RAMP_C_000108545",12,0,4,2,6,"3-Ketopalmitoleoyl-CoA"
"RAMP_C_000026352",7,0,1,0,6,"5'-IDP"
"RAMP_C_000090197",12,0,4,2,6,"(S)-3-hydroxyhexadecanoyl-coenzymeA"
"RAMP_C_000045814",7,0,1,0,6,"1,2-Benzisothiazol-3(2H)-one,1,1-dioxide"
"RAMP_C_000037043",13,0,2,1,6,"Dihydrogenmonoselenide"
"RAMP_C_000112530",9,0,3,0,6,"Vinylchloride"
"RAMP_C_000012735",16,0,4,1,6,"(6E,8Z,11Z,14Z)-(5S)-5-hydroperoxyeicosa-6,8,11,14-tetraenoate"
"RAMP_C_000100215",13,5,1,1,6,"1-(2-Deoxy-beta-D-erythro-pentofuranosyl)-2,4(1H,3H)-Pyrimidinedione"
"RAMP_C_000054255",7,0,1,0,6,"3-alpha,7-alpha-Dihydroxy-5-beta-cholestanoyl-CoA"
"RAMP_C_000014099",8,0,2,0,6,"3a,7a-Dihydroxy-5b-cholest-24-enoyl-CoA"
"RAMP_C_000000891",12,3,2,1,6,"Dihydrogen"
"RAMP_C_000103235",8,0,2,0,6,"2'-Deoxyinosine"
"RAMP_C_000112484",8,0,2,0,6,"1,2-Naphthoquinone"
"RAMP_C_000112488",7,0,1,0,6,"2-Acyl-sn-glycero-3-phosphocholine"
"RAMP_C_000081974",11,0,4,1,6,"3-Ketodecanoyl-CoA"
"RAMP_C_000012193",9,0,2,1,6,"(24R,25R)-3-alpha,7-alpha,12-alpha,24-tetrahydroxy-5-beta-cholestanoyl-CoA"
"RAMP_C_000026365",9,0,1,2,6,"1-(2-Deoxy-b-D-ribofuranosyl)cytosine"
"RAMP_C_000077752",9,0,2,1,6,"ManNAc-6-P"
"RAMP_C_000008557",7,0,1,0,6,"2-Propenylisothiocyanate"
"RAMP_C_000066510",12,0,4,2,6,"(S)-3-Hydroxytetradecanoyl-CoA."
"RAMP_C_000052850",10,0,3,1,6,"AFB1"
"RAMP_C_000066271",9,0,2,1,6,"(9-D-ribosylxanthine)-5'-phosphate"
"RAMP_C_000081706",10,0,1,1,6,"1-Methyl-1H-imidazole-4-ethanamine"
"RAMP_C_000035053",10,0,3,1,6,"(5S,6S,7E,9E,11Z,14Z)-5,6-Epoxyicosa-7,9,11,14-tetraenoate"
"RAMP_C_000098275",10,0,2,0,6,"2,5-Dihydroxybenzoate"
"RAMP_C_000038927",11,0,4,1,6,"(2E)-Hexadecenoyl-CoA"
"RAMP_C_000080812",8,0,2,0,6,"(6R)-2-methyl-6-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]heptanal"
"RAMP_C_000084525",8,1,0,1,6,"CimetidineHcl"
"RAMP_C_000100821",7,0,0,1,6,"D-Glucosamine1-phosphate"
"RAMP_C_000056751",7,0,0,1,6,"(6)Annulene"
"RAMP_C_000056007",7,0,0,1,6,"1H-Indol-5-ol,{3-[2-(dimethylamino)ethyl]-}"
"RAMP_C_000113081",6,0,0,0,6,NA
"RAMP_C_000008229",6,0,0,0,6,"(+)-tryptophan"
"RAMP_C_000113092",6,0,0,0,6,NA
"RAMP_C_000113095",6,0,0,0,6,NA
"RAMP_C_000113101",6,0,0,0,6,NA
"RAMP_C_000005700",6,0,0,0,6,"Colchicin"
"RAMP_C_000113121",8,0,0,0,6,NA
"RAMP_C_000113124",6,0,0,0,6,NA
"RAMP_C_000086406",6,0,0,0,6,NA
"RAMP_C_000113136",6,0,0,0,6,NA
"RAMP_C_000113140",6,0,0,0,6,NA
"RAMP_C_000113143",6,0,0,0,6,NA
"RAMP_C_000113162",6,0,0,0,6,NA
"RAMP_C_000113165",6,0,0,0,6,NA
"RAMP_C_000113166",9,0,0,0,6,NA
"RAMP_C_000113184",6,0,0,0,6,NA
"RAMP_C_000113188",6,0,0,0,6,NA
"RAMP_C_000113192",6,0,0,0,6,NA
"RAMP_C_000113203",6,0,0,0,6,NA
"RAMP_C_000113206",6,0,0,0,6,NA
"RAMP_C_000026097",6,0,0,0,6,"(2-Isothiocyanatoethyl)benzene,9CI"
"RAMP_C_000113208",6,0,0,0,6,NA
"RAMP_C_000113209",6,0,0,0,6,NA
"RAMP_C_000074636",6,0,0,0,6,NA
"RAMP_C_000026611",6,0,0,0,6,"7,16-Dioxo-7,16-dideoxylimondiol"
"RAMP_C_000113227",6,0,0,0,6,NA
"RAMP_C_000113228",6,0,0,0,6,NA
"RAMP_C_000113247",6,0,0,0,6,NA
"RAMP_C_000113268",6,0,0,0,6,NA
"RAMP_C_000113269",6,0,0,0,6,NA
"RAMP_C_000113286",6,0,0,0,6,NA
"RAMP_C_000113289",6,0,0,0,6,NA
"RAMP_C_000113290",6,0,0,0,6,NA
"RAMP_C_000036974",6,0,0,0,6,NA
"RAMP_C_000113298",6,0,0,0,6,NA
"RAMP_C_000050463",6,0,0,0,6,NA
"RAMP_C_000113311",6,0,0,0,6,NA
"RAMP_C_000073738",6,0,0,0,6,"15R-HETE"
"RAMP_C_000113352",6,0,0,0,6,NA
"RAMP_C_000096177",6,0,0,0,6,"(+)-absinthin"
"RAMP_C_000113362",6,0,0,0,6,NA
"RAMP_C_000113363",6,0,0,0,6,NA
"RAMP_C_000113373",6,0,0,0,6,NA
"RAMP_C_000113375",6,0,0,0,6,NA
"RAMP_C_000113380",6,0,0,0,6,NA
"RAMP_C_000031579",6,0,0,0,6,"((2-hydroxybenzoyl)amino)aceticacid"
"RAMP_C_000007785",6,0,0,0,6,"5b-Cholestan-7a,26-diol-3-one"
"RAMP_C_000113390",6,0,0,0,6,NA
"RAMP_C_000113399",6,0,0,0,6,NA
"RAMP_C_000113416",6,0,0,0,6,NA
"RAMP_C_000113417",6,0,0,0,6,NA
"RAMP_C_000113441",6,0,0,0,6,NA
"RAMP_C_000113447",6,0,0,0,6,NA
"RAMP_C_000113448",6,0,0,0,6,NA
"RAMP_C_000113455",6,0,0,0,6,NA
"RAMP_C_000113456",6,0,0,0,6,NA
"RAMP_C_000113460",6,0,0,0,6,NA
"RAMP_C_000080271",6,0,0,0,6,"(-)-D-mandelonitrilebeta-D-gentiobioside"
"RAMP_C_000113474",6,0,0,0,6,NA
"RAMP_C_000048916",6,0,0,0,6,"Acetates"
"RAMP_C_000113499",6,0,0,0,6,NA
"RAMP_C_000113508",6,0,0,0,6,NA
"RAMP_C_000092121",6,0,0,0,6,"Carbonchloride?"
"RAMP_C_000014475",6,0,0,0,6,"S-Formylglutathionicacid(1-)"
"RAMP_C_000051915",6,0,0,0,6,"N-(5Z,8Z,11Z,14Z-Eicosatetraenoyl)-glycine"
"RAMP_C_000113522",6,0,0,0,6,NA
"RAMP_C_000068037",6,0,0,0,6,"2-Ethyl-1,4-diazine"
"RAMP_C_000113528",6,0,0,0,6,NA
"RAMP_C_000113541",6,0,0,0,6,NA
"RAMP_C_000013703",6,0,0,0,6,"2-Bromo-2-Chloro-1,1,1-Trifluoroethane"
"RAMP_C_000065721",6,0,0,0,6,"1-Thio-b-D-glucopyranose1-[N-(sulfooxy)-3-butenimidate],9CI"
"RAMP_C_000113557",6,0,0,0,6,NA
"RAMP_C_000113559",6,0,0,0,6,NA
"RAMP_C_000113562",6,0,0,0,6,NA
"RAMP_C_000043570",6,0,0,0,6,"5b-Cholestan-3a,7a,12a,24(S),27-pentol"
"RAMP_C_000113566",6,0,0,0,6,NA
"RAMP_C_000003751",6,0,0,0,6,"CAF"
"RAMP_C_000090862",6,0,0,0,6,"Yohimbin"
"RAMP_C_000113580",6,0,0,0,6,NA
"RAMP_C_000110191",6,0,0,0,6,"6betaHydroxytestosterone"
"RAMP_C_000113596",6,0,0,0,6,NA
"RAMP_C_000113599",6,0,0,0,6,NA
"RAMP_C_000113615",6,0,0,0,6,NA
"RAMP_C_000113620",6,0,0,0,6,NA
"RAMP_C_000113622",6,0,0,0,6,NA
"RAMP_C_000113631",6,0,0,0,6,NA
"RAMP_C_000113650",6,0,0,0,6,NA
"RAMP_C_000113680",6,0,0,0,6,NA
"RAMP_C_000113689",6,0,0,0,6,NA
"RAMP_C_000113693",6,0,0,0,6,NA
"RAMP_C_000010008",6,0,0,0,6,NA
"RAMP_C_000113701",10,0,0,0,6,NA
"RAMP_C_000113709",6,0,0,0,6,NA
"RAMP_C_000113710",6,0,0,0,6,NA
"RAMP_C_000113720",6,0,0,0,6,NA
"RAMP_C_000018975",9,0,3,1,5,"3-Methoxy-4-hydroxyphenylethylamine"
"RAMP_C_000026682",7,0,1,1,5,"(+-)-Acetylcarnitine"
"RAMP_C_000038909",6,0,1,0,5,"(6Z,9Z,12Z,15Z,18Z,21Z)-3-Hydroxytetracosahexa-6,9,12,15,18,21-enoyl-CoA"
"RAMP_C_000009305",6,0,1,0,5,"(5Z,8Z,10E,14Z)-12-Oxoeicosa-5,8,10,14-tetraenoate"
"RAMP_C_000100316",14,0,4,0,5,"Hyposulfite"
"RAMP_C_000026857",6,0,1,0,5,"(2E)-Octadecenoyl-CoA"
"RAMP_C_000099330",8,0,3,0,5,"(5Z,8Z,11Z,14Z)-20-Hydroxyicosa-5,8,11,14-tetraenoate"
"RAMP_C_000010073",7,0,2,0,5,"24-DehydroprovitaminD3"
"RAMP_C_000065948",6,0,1,0,5,"15-Keto-PGF2a"
"RAMP_C_000111170",6,0,1,0,5,"1-Acylglycerophosphoinositol"
"RAMP_C_000096031",8,1,2,0,5,"gamma-Linolenoyl-CoA"
"RAMP_C_000011420",6,0,1,0,5,"2'-Inosine-5'-triphosphate"
"RAMP_C_000067479",13,0,2,2,5,"2-Amino-Ethanesulfinate"
"RAMP_C_000019523",18,0,10,3,5,"(2R)-3-hydroxy-2-(phosphonooxy)propanoate"
"RAMP_C_000106389",6,0,1,0,5,"(5Z,12E,14E)11-oxoProsta-5,9,12,14-tetraen-1-oate"
"RAMP_C_000026451",13,0,3,0,5,"(+)-Prostaglandina2"
"RAMP_C_000111260",6,0,1,0,5,"2-Acyl-sn-glycerol3-phosphate"
"RAMP_C_000029505",7,0,1,1,5,"(5S,6E,8Z,10E,12E,14R,15S)-5,14,15-trihydroxyicosa-6,8,10,12-tetraenoate"
"RAMP_C_000066316",6,0,1,0,5,"(6Z,9Z,12Z,15Z,18Z,21Z)-3-Oxotetracosahexa-6,9,12,15,18,21-enoyl-CoA"
"RAMP_C_000055652",10,0,2,3,5,"CDPEthanolamine"
"RAMP_C_000019197",8,0,3,0,5,"Acetene"
"RAMP_C_000106574",8,0,2,1,5,"3'-Dephospho-CoA"
"RAMP_C_000059286",8,0,2,1,5,"(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate"
"RAMP_C_000000076",7,0,2,0,5,"(6Z,9Z,12Z,15Z,18Z)-Tetracosapentaenoyl-CoA"
"RAMP_C_000087160",6,0,1,0,5,"1D-Myo-Inositol3,4,5,6-tetrakisphosphate"
"RAMP_C_000009897",7,0,2,0,5,"8,11,14-Eicosatrienoyl-CoA"
"RAMP_C_000048191",12,0,2,0,5,"24:5(N-3)"
"RAMP_C_000089009",9,0,4,0,5,"D-Xylose"
"RAMP_C_000052176",7,0,2,0,5,"D-Myo-Inositol1,4,5,6-tetrakisphosphate"
"RAMP_C_000020748",14,0,3,1,5,"2-Keto-4-methylthiobutyrate"
"RAMP_C_000017486",10,0,1,0,5,"1-(Trihydrogendiphosphate)"
"RAMP_C_000111425",11,0,1,0,5,"Monolysocardiolipin"
"RAMP_C_000090518",7,0,2,0,5,"(3beta,5alpha)Cholestenol"
"RAMP_C_000061732",6,0,1,0,5,"(5Z,13E,15S)-9alpha,11beta,15-trihydroxyprosta-5,13-dien-1-oate"
"RAMP_C_000067946",7,0,1,0,5,"D-Mannitol-1-phosphate"
"RAMP_C_000004761",8,0,1,1,5,"1-O-[O-(N-Acetyl-a-neuraminosyl)-(2)-O-[O-b-D-galactopyranosyl-(1)-2-(acetylamino)-2-deoxy-b-D-galactopyranosyl-(1)]-O-b-D-galactopyranosyl-(1)-b-D-glucopyranosyl]-Ceramide"
"RAMP_C_000111525",10,0,4,1,5,"(S)-1-Pyrroline-5-carboxylate"
"RAMP_C_000009350",9,0,3,1,5,"(R)-4'-phosphopantothenate"
"RAMP_C_000099807",6,0,1,0,5,"1,2,3,4,6-Pentakis-O-phosphono-1D-myo-inositol5-(trihydrogendiphosphate)"
"RAMP_C_000079530",8,0,3,0,5,"2-(4'-Hydroxyphenyl)ethylamine"
"RAMP_C_000005460",15,0,4,1,5,"Bisulfite"
"RAMP_C_000020571",10,0,3,2,5,"5-HIAA"
"RAMP_C_000031603",7,0,2,0,5,"delta-12-PGJ2"
"RAMP_C_000109231",7,0,2,0,5,"BiliverdinIX"
"RAMP_C_000104361",7,0,2,0,5,"(9Z,12Z,15Z,18Z)-Tetracosatetraenoyl-CoA"
"RAMP_C_000027949",6,0,1,0,5,"2'-Deoxyinosine5'-diphosphate"
"RAMP_C_000036189",13,0,3,0,5,".alpha.-toluicaldehyde"
"RAMP_C_000111698",6,0,1,0,5,"2-Acyl-sn-glycero-3-phosphoserine"
"RAMP_C_000047018",6,0,1,0,5,"(5S,6Z,8E,10E,14Z)-5-hydroxy-12-oxoicosa-6,8,10,14-tetraenoate"
"RAMP_C_000050423",7,0,2,0,5,"1-Methyl-4-phenylpyridinium"
"RAMP_C_000059651",7,0,2,0,5,"5alpha-Cholesta-7,24-dien-3beta-ol"
"RAMP_C_000049628",6,0,1,0,5,"(2-trans,6-cis)-Dodeca-2,6-dienoyl-coenzymeA"
"RAMP_C_000000091",6,0,1,0,5,"1,3,5[10]-Estratriene-3,4,17beta-triol"
"RAMP_C_000010512",8,0,3,0,5,"PGB2"
"RAMP_C_000058337",8,0,2,1,5,"24-Dehydrocholesterol"
"RAMP_C_000085430",7,0,1,1,5,"(3Z,6Z)-dodecadienoyl-CoA"
"RAMP_C_000065315",6,0,1,0,5,"(5S,6Z,8E,10E,12R,14Z)-5,12-dihydroxyicosa-6,8,10,14-tetraenedioate"
"RAMP_C_000102830",9,0,3,1,5,"(+/-)8,9-Dihetre"
"RAMP_C_000076789",9,0,3,1,5,"1,1-Dimethylbiguanide"
"RAMP_C_000086276",10,0,4,1,5,"TXB2"
"RAMP_C_000036451",13,0,5,2,5,"(R)-methylmalonyl-CoA"
"RAMP_C_000103340",8,0,3,0,5,"11-Dehydro-thromboxane"
"RAMP_C_000044621",8,0,3,0,5,"12R-HpETE"
"RAMP_C_000111953",7,0,2,0,5,"(9Z,12Z,15Z)-Octadecatrienoyl-CoA"
"RAMP_C_000077505",7,0,2,0,5,"(6Z,9Z,12Z,15Z)-Octadecatetraenoyl-CoA"
"RAMP_C_000003435",7,0,2,0,5,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoyl-CoA"
"RAMP_C_000081115",6,0,1,0,5,"(5Z,8Z)-10-hydroxy-10-{(2R,3S)-3-[(2Z)-oct-2-en-1-yl]oxiran-2-yl}deca-5,8-dienoate"
"RAMP_C_000049845",9,0,3,1,5,"(+/-)5,6-DiHETrE"
"RAMP_C_000112059",7,0,2,0,5,"Phosphatidylglycerophosphate"
"RAMP_C_000064634",12,0,5,2,5,"Andreson"
"RAMP_C_000095867",9,0,1,0,5,"Methylselenicacid"
"RAMP_C_000036750",8,0,2,1,5,"2-Hexadecanoyl-1-(1Z-hexadecenyl)-sn-glycero-3-phosphoethanolamine"
"RAMP_C_000003633",14,0,3,2,5,"3-Sulfino-Alanine"
"RAMP_C_000100805",12,0,2,0,5,"(6Z,9Z,12Z,15Z,18Z,21Z)-Tetracosahexaenoyl-CoA"
"RAMP_C_000112177",6,0,1,0,5,"Glutathioselenol"
"RAMP_C_000043533",6,0,1,0,5,"(5Z,8Z,11Z,13E)-15-Oxoicosa-5,8,11,13-tetraenoate"
"RAMP_C_000030422",8,0,2,1,5,"FormylcoenzymeA"
"RAMP_C_000053226",7,0,2,0,5,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA"
"RAMP_C_000111771",6,0,1,0,5,"1-Acyl-sn-glycero-3-phosphoglycerol"
"RAMP_C_000080304",6,0,1,0,5,"3-Ketostearoyl-coa"
"RAMP_C_000064191",6,0,1,0,5,"(5Z,8Z,11S,12R,14Z)-10,11,12-trihydroxyicosa-5,8,14-trienoate"
"RAMP_C_000068004",10,0,3,2,5,"Audes"
"RAMP_C_000037751",8,0,3,0,5,"11-Oxo-15S-hydroxy-5Z,8Z,13E-prostatrienoate"
"RAMP_C_000054419",9,0,2,2,5,"Deoxy-TDP"
"RAMP_C_000077456",8,0,2,1,5,"(R)-4'-phospho-N-pantothenoyl-L-cysteine"
"RAMP_C_000007508",8,0,2,1,5,"3-Carboxy-1-(5-O-phosphono-b-D-ribofuranosyl)-Pyridiniuminnersalt"
"RAMP_C_000089640",11,0,1,1,5,"(+-)-Selenomethionine"
"RAMP_C_000007357",9,0,4,0,5,"(5Z,8z,10e,14Z)-(12S)-12-hydroperoxyicosa-5,8,10,14-tetraenoate"
"RAMP_C_000112329",8,0,2,1,5,"Plasmenylcholine"
"RAMP_C_000068840",8,0,2,1,5,"7-Epi-Paclitaxel"
"RAMP_C_000038645",6,0,1,0,5,"Ergothionine"
"RAMP_C_000043491",15,0,7,3,5,"D-Ribose5-phosphate"
"RAMP_C_000112380",8,0,3,0,5,"12(R)-HETE"
"RAMP_C_000093992",10,0,4,1,5,"1-Azaindene"
"RAMP_C_000020484",7,0,2,0,5,"Arachidinoyl-CoA"
"RAMP_C_000085499",12,0,2,1,5,"(2R)-2-amino-3-selanylpropanoate"
"RAMP_C_000112453",6,0,1,0,5,"trans-2,3-Dehydroacyl-CoA"
"RAMP_C_000055618",9,0,2,2,5,"(3beta)-Cholest-7-en-3-ol"
"RAMP_C_000030400",9,0,3,1,5,"(+/-)14,15-DiHETrE"
"RAMP_C_000034123",6,0,1,0,5,"3-Hydroxyoctadecanoyl-coenzymeA"
"RAMP_C_000052962",9,0,3,1,5,"(+/-)-11,12-dihydroxy-5Z,8Z,14Z,17Z-eicosatetraenoate"
"RAMP_C_000034478",10,0,3,2,5,"Glutamate-semialdehyde"
"RAMP_C_000008826",7,0,2,0,5,"6-Keto-PGF1a"
"RAMP_C_000079863",14,0,2,2,5,"5(S)-HETE"
"RAMP_C_000006089",11,0,4,2,5,"1,3-Biphosphoglycerate"
"RAMP_C_000112072",7,0,2,0,5,"(7Z,10Z,13Z,16Z,19Z)-Docosapentaenoyl-CoA"
"RAMP_C_000087213",8,0,3,0,5,"ProstaglandinC2"
"RAMP_C_000007668",6,0,1,0,5,"4-Hydroxycyclophosphamide"
"RAMP_C_000080438",6,1,0,0,5,"5,5-Diphenylhydantoin"
"RAMP_C_000087833",6,1,0,0,5,NA
"RAMP_C_000005170",6,0,0,1,5,"1,3-Propanedial"
"RAMP_C_000083011",7,0,0,2,5,"FK-506"
"RAMP_C_000051332",6,0,0,1,5,"(5Z)-(13E)-11-alpha-hydroxy-9,15-dioxoprosta-5,13-dienoate"
"RAMP_C_000025905",6,0,0,1,5,"12-Hydroxydodecanoate"
"RAMP_C_000019780",6,0,0,1,5,"3-Methyl-3H-Purin-6-amine"
"RAMP_C_000078391",6,0,0,1,5,"Docosa-4,7,10,13,16-pentaenoicacid"
"RAMP_C_000024492",6,0,0,1,5,"(E)-S-3-decenoate"
"RAMP_C_000062955",6,0,0,1,5,"(2-trans,4-cis)-Deca-2,4-dienoyl-coenzymeA"
"RAMP_C_000112858",6,0,0,1,5,NA
"RAMP_C_000004370",6,0,0,1,5,"FMM"
"RAMP_C_000112957",6,0,0,1,5,NA
"RAMP_C_000112972",6,0,0,1,5,NA
"RAMP_C_000113023",6,0,0,1,5,NA
"RAMP_C_000104529",5,0,0,0,5,"3,7,11,15-Tetramethyl-hexadecanoate"
"RAMP_C_000058394",5,0,0,0,5,NA
"RAMP_C_000113079",5,0,0,0,5,NA
"RAMP_C_000113083",5,0,0,0,5,NA
"RAMP_C_000113084",5,0,0,0,5,NA
"RAMP_C_000094846",5,0,0,0,5,"(3S)-2-hydroxyphytanoyl-CoA"
"RAMP_C_000113096",5,0,0,0,5,NA
"RAMP_C_000113098",5,0,0,0,5,NA
"RAMP_C_000058924",5,0,0,0,5,"12-Epi-D6-trans-LeukotrieneB4"
"RAMP_C_000113105",5,0,0,0,5,NA
"RAMP_C_000059265",5,0,0,0,5,"2-Methyl-5-pentanol"
"RAMP_C_000113107",5,0,0,0,5,NA
"RAMP_C_000113111",5,0,0,0,5,NA
"RAMP_C_000113123",5,0,0,0,5,NA
"RAMP_C_000113125",5,0,0,0,5,NA
"RAMP_C_000113128",5,0,0,0,5,NA
"RAMP_C_000083535",10,0,0,0,5,"5-(Methylsulfanyl)-1-(phosphonatooxy)pentane-2,3-dione"
"RAMP_C_000113141",5,0,0,0,5,NA
"RAMP_C_000113144",5,0,0,0,5,NA
"RAMP_C_000113152",7,0,0,0,5,NA
"RAMP_C_000113154",5,0,0,0,5,NA
"RAMP_C_000113160",5,0,0,0,5,NA
"RAMP_C_000113182",5,0,0,0,5,NA
"RAMP_C_000113183",5,0,0,0,5,NA
"RAMP_C_000113190",5,0,0,0,5,NA
"RAMP_C_000062464",5,0,0,0,5,"4,8-Dimethylnonanoylcarnitine"
"RAMP_C_000113197",5,0,0,0,5,NA
"RAMP_C_000113198",5,0,0,0,5,NA
"RAMP_C_000096064",5,0,0,0,5,"Celebrex"
"RAMP_C_000113202",5,0,0,0,5,NA
"RAMP_C_000071960",10,0,0,0,5,"15-keto-Lipoxina4"
"RAMP_C_000064532",5,0,0,0,5,"3-Hydroxy-2,6,10,14-tetramethylpentadecanoyl-CoA"
"RAMP_C_000113212",5,0,0,0,5,NA
"RAMP_C_000113232",5,0,0,0,5,NA
"RAMP_C_000066380",5,0,0,0,5,"(6E,5S,12R)-LeukotrieneB4"
"RAMP_C_000022529",5,0,0,0,5,"E551"
"RAMP_C_000113243",5,0,0,0,5,NA
"RAMP_C_000017296",5,0,0,0,5,"12(S)-Hydroxy-(5Z,8Z,10E)-heptadeca-5,8,10-trienoate"
"RAMP_C_000113250",5,0,0,0,5,NA
"RAMP_C_000066145",5,0,0,0,5,"7-Hydroxy-2H-1-Benzopyran-2-one"
"RAMP_C_000020647",5,0,0,0,5,"(4-Aminobutyl)guanidine"
"RAMP_C_000113255",5,0,0,0,5,NA
"RAMP_C_000113256",5,0,0,0,5,NA
"RAMP_C_000113260",5,0,0,0,5,NA
"RAMP_C_000113263",5,0,0,0,5,NA
"RAMP_C_000026494",5,0,0,0,5,"RobitussinPediatricCough"
"RAMP_C_000113276",5,0,0,0,5,NA
"RAMP_C_000113277",8,0,0,0,5,NA
"RAMP_C_000100304",5,0,0,0,5,"4Hydroxydebrisoquine"
"RAMP_C_000113281",5,0,0,0,5,NA
"RAMP_C_000089613",5,0,0,0,5,"5-Pregnene-3,20-dione"
"RAMP_C_000113285",5,0,0,0,5,NA
"RAMP_C_000006789",5,0,0,0,5,NA
"RAMP_C_000113288",5,0,0,0,5,NA
"RAMP_C_000088948",5,0,0,0,5,"OSI-774"
"RAMP_C_000035091",5,0,0,0,5,"4-Aminohippurate"
"RAMP_C_000026745",5,0,0,0,5,"5,6-Dihydroxy-5-methyldihydropyrimidine-2,4(1H,3H)-dione"
"RAMP_C_000113301",5,0,0,0,5,NA
"RAMP_C_000001287",5,0,0,0,5,"11-alpha-Hydroxy-9,15-dioxoprost-5-enoate"
"RAMP_C_000113303",5,0,0,0,5,NA
"RAMP_C_000113306",5,0,0,0,5,NA
"RAMP_C_000113312",5,0,0,0,5,NA
"RAMP_C_000113318",5,0,0,0,5,NA
"RAMP_C_000031632",5,0,0,0,5,NA
"RAMP_C_000036946",5,0,0,0,5,NA
"RAMP_C_000113338",5,0,0,0,5,NA
"RAMP_C_000113340",9,0,0,0,5,NA
"RAMP_C_000079692",5,0,0,0,5,"16:0(3-OH)"
"RAMP_C_000113347",5,0,0,0,5,NA
"RAMP_C_000113350",5,0,0,0,5,NA
"RAMP_C_000080699",5,0,0,0,5,"3,7,11,15-TetramethylhexadecanoylCoA"
"RAMP_C_000016961",5,0,0,0,5,"(2R)-2-Hydroxy-3-(phosphonooxy)propylmyristate"
"RAMP_C_000113361",5,0,0,0,5,NA
"RAMP_C_000113367",5,0,0,0,5,NA
"RAMP_C_000113383",5,0,0,0,5,NA
"RAMP_C_000088983",10,0,0,0,5,"1-phospho-5-S-Methylthioribulose"
"RAMP_C_000113388",5,0,0,0,5,NA
"RAMP_C_000006480",5,0,0,0,5,"(5Z,13E)-9a-Hydroxy-11,15-dioxoprosta-5,13-dienoate"
"RAMP_C_000047938",5,0,0,0,5,"17-Hydroxypregnenedione"
"RAMP_C_000113400",5,0,0,0,5,NA
"RAMP_C_000113401",5,0,0,0,5,NA
"RAMP_C_000113402",5,0,0,0,5,NA
"RAMP_C_000113403",5,0,0,0,5,NA
